City,Name,PropertyType,PlaceType,PricePerDay,Pet,Bathroom,Bedroom,Bed,AirConditioning,Dryer,Heating,Iron,Kitchen,Tv,Washer,WiFi
Nikolayev,Nice and comfortable furnished studio apartment,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Nikolayev,"3 Bedroom, 1st Fl, family apt.",Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Nikolayev,Stylish 1 Bedroom  in heart of East Village,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Nikolayev,Family appartment for New Year,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Nikolayev,Cozy and sunCity 2 BR apartment in trendy Greenpoint,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Nizhny Novgorod,Spacious apartment 20 minutes from City,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Norwich,D.R.I.P INC,Apartment,PrivateRoom,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Norwich,LARGE GREAT STUDIO HELLS KITCHEN,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Norwich,UES LRG 1BR SLEEPS 4~61ST~Gr8 value,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Norwich,Wonderlust in WIlliamsburg,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Norwich,Classic City Railroad Apartment,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Norwich,Bedroom for rent,Hotel,PrivateRoom,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Odessa,Sweet suite,House,PrivateRoom,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Odessa,Cozy 1 bedroom in charming home.,House,PrivateRoom,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Odessa,Lovely studio private apartment- great UWS locale!,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Oradea,Cozy Midtown City Studio Close to Everything!,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Oradea,1 Bedroom in a turn of the century Brownstone,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Oradea,City Townhouse Apt w/ Backyard,GuestHouse,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Oradea,PrivateRoom w/ queen bed + rooftop,Hotel,PrivateRoom,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Ostend,Lovely 3 Bedroom with free parking onsite,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Ostend,Stunning Furnished Modern Studio,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Ostend,Spacious studio between NoLiTa and LES,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Ostend,"Lofty, Scenic and Convenient Harlem Experience",Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Ostend,City Chic,House,PrivateRoom,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Ostend,Cozy studio in City!,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Ostend,An amazing 1 bdr apt next to The Met opera.,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Ostend,One Bedroom Apt in Washington Heights,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Ostend,Spacious East Village 1 Bedroom,GuestHouse,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Palanga,Prime Bushwick Room w a Rooftop & friendly Dog,Hotel,PrivateRoom,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Palanga,"Sun Soaked, City Brownstone Apt",Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Paris,Gorgeous 1BR 1.5 Bath Duplex with Terrace,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Paris,Large East Village Apartment,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Pescara,Rockaway Beach Surf Getaway,Hotel,PrivateRoom,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Pescara,Spacious Cozy Apt with Private Back Yard,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Pisa,Private house 5 minutes from AIRPORT JFK & CASINO,House,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Plovdiv,Roomy and Relaxing City Apartment,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Plovdiv,Bright & Cozy 2-Bed w/ BalcoCity!,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Plovdiv,Amazing location in SOHO! Make your visit GREAT!,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Plovdiv,Private Basement Apartment Near City College,House,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Reykjavík,Spacious 1 BR Apartment - UES,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Reykjavík,Brand New 2Bedroom on the UWS,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Riga,"At Sweet Spot, Minutes to City, 1BR, delist",Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Riga,Luxurious Williamsburg apartment w/ sunset view!,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Riga,SunCity Bedroom off Broadway,Hotel,PrivateRoom,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Riga,1BR in historic hood PLG-steps to train & park,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rimini,Size  and Comfort  Matter!,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Rimini,Studio steps away from City.,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Rimini,Prospect Park Apt,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Rimini,Cozy Apartment in City,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rivne,Entire 2 Bedroom Penthouse Loft - Spacious & SunCity,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Rivne,EAST HARLEM PRIVATE APARTMENT- near mall and trans,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rivne,Sun-Soaked City Penthouse w Terrace & BalcoCity!,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rivne,Queen Bed + Futon HUGE SunCity Master 1BR/Priv Bath,Hotel,PrivateRoom,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Rome,Beautiful Ground Floor Brownstone Apartment,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rome,Consider it home,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rome,"Styled, Spacious Ft Greene Studio",Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Rostov-on-Don,Cozy in Upper East City,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sabetta,1 true bdrm in luxury hotel like building in LIC!,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sabetta,Romantically Warm & Cozy Sanctuary,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sabetta,433 West 53-Super Spacious 1 bedroom 2 bath,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sabetta,Studio in Amazing UES Location,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sabetta,2-Bedroom Apartment at Fort Greene,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sabetta,Modern Oasis in Carroll Gardens,Hotel,PrivateRoom,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Samara,Newly furnished Studio~Gramercy~W/D Unit~gramercy,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sarajevo,SunCity Spacious Two Bedroom - Park Slope,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sarajevo,The Garden Apartment,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sarajevo,Gorgeous light and airy City 1 bed loft,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sármellék,Quiet 1BR in Chelsea,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sármellék,"SunCity, plant-filled modern 2-bedroom in Park Slope",Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sármellék,"30 day+ Large & Cozy 3 bedroom, 2 Bath in Bedstuy",Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sármellék,Large apartment walking distance to Williamsburg,Hotel,PrivateRoom,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Šiauliai,Cute studio in heart of LES. F train 3 mins away.,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Šiauliai,Charming studio apartment in City Brownstone,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Šiauliai,HIDDEN GEM,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sibiu,Studio Apartment,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sibiu,"Cozy, two bedrooms in a shared apartment.",Hotel,PrivateRoom,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sibiu,"SunCity, Clean & Spacious in the LES",Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sibiu,Soho | Greenwich Village 1 Bedroom,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Simferopol,One block to Central Park. Summer rental.,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Simferopol,"Spacious 1-Bedroom King Bed, W/D in Unit,& Rooftop",Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sochi,Fabulous 1-bedroom apartment in Clinton Hill,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sochi,Midtown City Studio,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Souda,Ideal SoHo 1BR,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Souda,Bright and lovely 1-bdrm LES apt w/ balcoCity,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Souda,Studio apartment in heart East Village,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Târgu Mureş,"Glorious brownstone apt w/ outdoor, Clinton Hill",Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Târgu Mureş,Green Oasis in East Williamsburg,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Târgu Mureş,Artsy City Studio In Central Location,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Târgu Mureş,"Large, Spacious, Bright Apartment",Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Ternopil,Nissa Stylish Cove in Bklyn w/1 free parking spot.,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Ternopil,PrivateRoom at Rogers on B 116th St,GuestHouse,PrivateRoom,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Ternopil,"SunCity & Spacious, Studio-Like Ridgewood Apartment",Hotel,PrivateRoom,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Thessaloniki,Spacious 1 Bedroom Apartment,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Thessaloniki,Cozy East Harlem Apartment,Hotel,PrivateRoom,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Thessaloniki,Le Chateau,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Thessaloniki,Furnished Studio in heart of FiDi  (Wall Street),Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Tirana,Sun drenched 1 bedroom furnished,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Tuzla,Prospect Park is your playground!,GuestHouse,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Tuzla,SOHO / GREENWICH VILLAGE Prime location- 1 Bedroom,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Tuzla,Lovely 3-Bedroom entire apartment.,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Tuzla,Charming studio for rent in Astoria,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Ufa,Oakwood Room,House,PrivateRoom,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Ufa,Bienvenue   City - 2BDM with a view,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Ufa,Lovely 2 bedroom unit w.free parking near property,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Ufa,Surf in the City,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Uzhhorod,Bay Ridge Bklyn entire spacious Basement Apartment,House,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Uzhhorod,Modern Luxury apt in Design Centric Building,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Uzhhorod,"2BR, Heart of Lower East Side",Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Valletta,Gorgeous Classic City One Bedroom,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Valletta,Cozy comfortable newly renovated studio apartment,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Valletta,Beautiful and Warm Garden Apartment,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Valletta,Charming Cozy 1bd/1bath Apt - Top Fl of Brownstone,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Ventspils,Charming Room in Classic West Village Apartment,Hotel,PrivateRoom,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Ventspils,"Bright, Beautiful + Adorable in S. Williamsburg",Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Ventspils,Tree lined block modern apartment,Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Vienna,Luxury Apartment on Park ave,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Vienna,Peaceful Island in the city,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Vienna,Top floor of a charming City townhouse,House,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Vienna,Comfort and charm: 1BDR on Upper East Side,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Vienna,SunCity Williamsburg Loft ¸,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Vienna,1 Bedroom Apt w/shared common area in City,House,PrivateRoom,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Vienna,Private Bedroom in Large Astoria apartment,Hotel,PrivateRoom,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Vilnius,Bright and Spacious apt with Private Entrance,GuestHouse,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Vilnius,Penthouse apartment bdrm #2,Hotel,PrivateRoom,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Vilnius,Spacious 2 bedroom apartment,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Vilnius,SunCity studio in Williamsburg,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Vilnius,Murray Hill 2 Bedroom Suite,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Volgograd,Cozy Loft in the UWS City,Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Volgograd,Stylish Spacious w Lrge Deck 11231,Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Voronezh,"Modern studio with in-unit laundry, gym, elevator",Apartment,EntirePlace,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Voronezh,Amazing 3 BR in Crown Heights (Minimum 30 days),Apartment,EntirePlace,150,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Zakynthos Island,Home away from home. Private apt across from park.,Apartment,EntirePlace,150,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Zakynthos Island,Room With a View!,Hotel,PrivateRoom,150,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Zaporizhia,"Lrg apt 2 stops to Time Sqaure, close to Columbia",Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Zaporizhia,"Time Square, The unique City experience",Apartment,EntirePlace,150,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Arad,Comfy Retreat in the Heart of City,Hotel,PrivateRoom,151,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Cherkasy,Entire apartment on the Lower EastSide,Apartment,EntirePlace,151,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Dnipropetrovsk,Homestead1: Home away from home,Apartment,EntirePlace,151,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Heraklion,"#2 City, N.Y. U.W.S the FAITH room",Hotel,PrivateRoom,151,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Katowice,Beach House* Parking/Beach/JFK/Subway,Apartment,EntirePlace,151,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Mariupol,Cozy Bed-Stuy apartment with private outdoor deck,Apartment,EntirePlace,151,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Nápoli,Downtown City Condo,Apartment,EntirePlace,151,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Nikolayev,Prime studio gem in front of Fort Greene Park,Apartment,EntirePlace,151,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Nizhny Novgorod,POP-UP-TOWN / Loft Like Studio LEX,Apartment,EntirePlace,151,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Riga,Entire 2 bedroom Apt in the heart of crown Heights,GuestHouse,EntirePlace,151,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Rivne,GREENPOINT™¥¸LONG STAYS10 MINS 2 CITYPRIVACYWIFI,Apartment,EntirePlace,151,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Rostov-on-Don,HELLO City| GYM | W/D| 1 BLK TO KINGS THEATRE!,Apartment,EntirePlace,151,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Simferopol,"Brand new, comfortable, refined, our first¼å¨æ–¼å†å¡æä½³",Apartment,EntirePlace,151,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Tirana,CHARMING ROOM in SOUTH WILLIAMSBURG,Hotel,PrivateRoom,151,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Arad,Comfy convenient apt 3 block from Main st Flushing,Apartment,EntirePlace,152,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Athens,Lovely one bedroom apartment in City.,House,EntirePlace,152,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Corvera,Gorgeous apartment in center Williamsburg,Apartment,EntirePlace,152,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Ivano-Frankivsk,Amazing PrivateRoom close Time Sq & Central Park.,Hotel,PrivateRoom,152,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Katowice,large Tribeca loft,Apartment,EntirePlace,152,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Mostar,Beautiful 2 Bedroom Townhouse,GuestHouse,EntirePlace,152,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
